id,price
2413301070,286423.8
345700040,287812.6
5566100145,453672.53
7634800070,393249.16
9346910500,682345.2
3529300060,306580.47
8128600060,1099304.0
8572900275,222411.33
4139420590,1468073.0
9274200322,591034.25
1472700200,589283.9
8820903380,475410.3
8563010130,912348.75
8965450110,832990.06
9274204230,536809.5
8165501700,335907.84
2193340260,568494.5
1860600290,889501.56
1222000055,205695.8
2492200280,461644.7
2488200455,385100.2
809001520,1184921.0
1796361140,239696.64
6398000011,631270.1
6813600365,572625.5
7504100920,748263.44
8835770330,730055.6
524059322,838823.8
4307330280,388019.9
1245002952,1055242.1
2021069059,254041.34
5700000595,620893.7
3629970930,737651.8
3336002215,272941.25
5100401060,639986.25
3278600750,248893.33
1126069045,1123410.9
7568700175,302909.0
452001475,493066.47
9283800230,513464.53
1737300130,533895.75
6189600040,521292.34
3679400025,481454.44
1096100010,327522.8
9513900050,249922.77
5452800645,722980.9
273800100,222918.84
7228500037,477003.47
808300090,442239.44
2493200215,538238.2
5035300255,667177.1
3380900160,384886.84
3630000130,420624.9
7300400670,271659.7
6798100070,339427.53
8078400010,568881.2
5566100060,509884.28
2768200212,517708.88
4035900060,551766.7
9460000110,330883.97
7199320190,567393.9
2225039081,476972.53
9512200050,580726.9
2634500085,320909.6
3654800200,280152.16
2724079090,1321441.5
2597520720,762925.6
3034200426,368358.4
984000130,288401.7
7852020670,435586.22
7923500060,725977.4
2310030510,295603.28
2205500540,480584.22
2493200015,423500.84
7853361420,563207.1
5652600605,533301.9
5285200020,311347.53
9406530150,360294.78
5706300020,485480.03
3278602490,391779.9
7197000100,536576.6
4447300008,533796.5
7899800045,238795.4
9250900095,326942.66
9268851740,607543.44
8682261440,509973.78
7284900385,843412.94
8079040300,445528.22
2225300585,385795.66
3223039013,439384.56
2013801350,261828.95
4055701110,824584.25
3578401770,427286.7
4046500720,548209.5
6145601745,366587.25
5207200195,629421.0
1972201856,520111.5
7212680080,256518.72
7277100510,623010.0
522079022,551618.9
5605000440,895731.94
6632300230,359927.3
8815400165,631727.8
6708200320,555487.9
2426059076,607354.6
3260200200,586407.4
2770601741,492798.03
4338800500,259321.8
9201000320,847957.56
7655900038,309878.28
3625059140,588437.56
4222310010,186976.3
2114700115,313103.75
3291800710,324770.75
9406590010,393308.03
3025059124,3037336.0
7972601250,388684.3
930000470,902450.0
6690500060,520281.66
16000015,195545.92
5693501102,588403.9
8079040490,459322.88
7225000155,345376.97
8819900170,774230.06
7972601270,320089.84
1224069074,790941.3
5126900321,346660.3
3438501860,282068.72
2822069080,433355.8
1656600310,572257.56
3856900507,1338408.8
1626069139,496233.22
2524049257,1323498.5
3904960150,523748.03
7214820610,449974.2
7977201845,588648.0
2428100080,842846.06
2202500135,416979.6
1523550220,656087.9
2313900610,432639.38
4123840050,375825.4
2125059124,1231114.0
1225039067,487554.03
6431500283,483059.56
2473380010,304124.16
5694501195,411255.5
2881700046,375789.9
6837820330,326425.8
2337300370,200090.98
3876540630,224649.02
626059317,348547.88
3374500520,320710.75
7228501903,374408.75
4019300051,511723.75
4232902615,704230.1
3546000090,248463.83
8127700215,771099.8
3438501100,329721.28
1769600066,650678.0
8146100610,623810.9
3052700695,560096.75
7954310210,615879.2
3761700053,1817403.6
1320069179,333429.84
1331900410,805275.4
7303100210,352018.38
2464400285,490042.34
6163901150,354660.88
8955800045,355648.53
2314300200,408357.94
9528104360,428002.03
4177100005,605932.56
8856960260,325637.6
1828001220,617695.0
3066400710,668541.44
624110610,939086.2
4040800260,418335.03
5019500215,539715.94
2481630180,1171808.9
7203170190,680834.56
510001280,923311.94
9430110120,721713.3
1565950030,324044.34
9828202255,840794.06
3878900270,442789.3
8091600080,221252.42
1112000035,307691.47
2228900270,296321.62
6648701740,290999.0
1245003740,699051.0
2174503441,528140.9
7708250010,318018.34
6072300110,603126.0
2329800140,261663.45
1494300040,533497.25
3832050130,279834.4
7203100730,836776.0
7199330170,483787.97
7785000220,720541.44
1250201175,407497.4
4054500180,1080791.0
7905200061,439322.12
3751604895,174796.17
5220300140,302759.4
3323059027,326024.47
8651611980,867903.25
8673400190,527791.44
1668500100,799148.94
1023059365,543060.06
3308030060,341224.0
4232400860,922001.75
2144800615,236578.52
1568100920,1593478.0
9406510040,488784.03
2923049421,316370.34
1051000040,1539413.9
2077700042,707719.0
9423800030,266575.3
9818700455,680021.44
7133300675,343262.28
4113800550,640494.25
5553300375,1596505.0
2025701530,275403.5
7942601155,438817.97
7524300020,284250.4
2520069100,312865.25
5412300410,221458.89
7504110760,752439.6
2594200350,417016.2
2722059013,194986.69
8078430480,544874.2
1423069162,525713.7
8856001090,160537.34
7000100631,738881.8
4222200280,229212.72
7971300050,602252.4
2009001600,250950.23
6619910140,657647.7
2877100985,542055.25
1196000007,363247.38
1330850130,723341.56
6664900410,263397.25
1231001110,325050.25
9235900030,276148.3
9407101840,314310.3
9523103001,416968.06
2149800278,380616.88
7234601198,663775.44
9476700035,361060.47
9297301065,687343.5
518500700,846135.2
7843500090,332298.78
6056110780,295497.3
2345700260,337267.25
3509600070,239511.33
1431700280,340088.53
1623049174,278518.62
3024089049,363397.75
7853340450,391613.66
7732410360,766745.5
1446800995,318265.3
2946000285,238880.81
425079100,430204.9
3876313040,440463.62
1762600260,997363.9
1925069121,1139593.6
7443000480,880443.25
7820000015,348956.62
4027701253,496146.62
2826049165,372088.97
5426300060,984788.6
1278000210,134962.72
923000270,362234.12
7657600005,257342.02
3024079057,377281.94
3276180020,295024.25
7304300760,300919.44
3908100020,566157.2
8835400805,693703.56
4051150070,203400.98
3904930530,446296.66
6163900971,373071.78
7942600310,446860.1
4365700330,274172.34
423059207,284425.56
3992700265,340181.62
7177300090,483446.22
2540820010,647100.56
5700002510,916910.7
5201000030,593991.2
7631800015,1786262.5
2922702965,682880.3
1525059198,939279.7
1245003160,832573.06
3810000455,314995.7
7855600080,624858.8
5701500030,1145679.6
7504020400,588075.1
1402600570,315503.5
7575610760,268419.47
8731990370,341020.66
5021900090,917752.25
290000075,455454.25
2841500010,452772.62
3955900830,425894.94
7852110140,556725.75
1311400350,244891.61
7773800015,571769.3
4123400320,528493.06
2725069157,859423.0
666000143,864753.8
5101408678,504336.75
6371000026,388405.7
2024059084,622703.5
7283900036,356273.5
8881900230,749437.56
3959400135,352243.7
7696610270,221860.53
1689400150,833458.9
5103900015,397797.0
1441000350,448638.6
5101408735,361579.06
3126059027,1749934.8
2320069014,515191.1
9541600015,639006.2
8682320420,753336.44
1562200090,620391.75
3395070980,486550.25
7349600230,242689.64
522049122,258106.9
869700060,278180.97
811000055,1225887.5
1221059176,449222.12
1523059103,474005.53
2025760210,717126.8
9218400088,335834.16
8682292020,463318.06
2623089135,413470.75
3758900259,1130132.4
524069049,609743.4
3121500150,817445.9
5581400080,780594.2
8087800020,451209.62
4070700290,765200.5
3296000170,650104.9
9238500040,565867.8
2744600040,358435.2
6813600380,696677.7
6140100150,459683.97
2201500555,438502.12
2600110250,647282.06
4337000275,162147.56
1186000150,574976.3
1972201963,518303.7
1105000745,367092.06
2887700560,567699.7
4039700080,706809.75
522049104,291956.9
4202400078,246382.89
7520000695,208128.83
7714000310,384661.53
4319200060,667969.75
8624700015,582354.6
5104520610,317784.6
2354300845,299595.34
3824100291,471839.78
6151800612,259341.83
5454200080,931521.4
6413600290,339441.12
2131200065,300338.56
1459920010,282416.22
50300090,405121.72
2326300090,589124.8
7714000070,384661.53
3630180500,1001257.9
1727850340,1040280.0
8691430330,986376.1
2310030390,249361.61
5561400610,512075.72
7010701016,496396.53
7883605915,226558.72
1282300995,343568.5
4040700310,463795.94
3353400435,234936.31
2143701015,474140.72
255450020,377637.6
1020069017,326797.72
4038200120,481842.12
9284801100,294063.28
1965200075,635227.56
847100047,577691.0
4038700720,534167.2
6815100085,814944.1
2508000020,288921.72
255520180,644880.9
6822100750,604696.6
869700050,323585.44
1775801405,573136.9
6600400090,219027.69
7202330270,449788.44
1683400165,746834.06
2625069070,962655.1
7625702440,420318.16
3388000640,223315.47
1899400365,278355.6
6899990200,863226.2
5569700020,856344.3
986000045,282621.8
3293700221,296359.78
3764800250,384617.53
2291400566,376260.4
4219401236,1443281.0
4239400840,151540.19
7211400990,188350.6
7696500280,195773.94
7215721070,529520.75
3204850140,371896.7
4322200220,679344.75
2566300100,1066577.9
1944900090,449170.3
6648500390,278384.28
7385300020,739778.0
1704900135,376227.03
2877100655,802931.1
2726079098,550774.1
7625703800,488155.12
318300040,509039.88
7922800190,530831.25
2023049361,199533.42
8946400210,466529.03
6071600450,558857.25
4343800100,406773.66
1443300140,334058.44
1024039001,760753.94
2767704860,521180.0
7234600851,598818.4
644200065,825159.3
7784400035,690723.0
3826000560,213116.1
9272202260,383150.56
263000253,431652.72
3621059043,571210.7
240000130,509461.4
1352300120,204807.9
7849200861,302265.22
2487700130,531487.25
1796100140,282722.1
7234601221,554572.7
8651710190,462518.53
2916200091,595668.06
1232000915,520738.84
1545801970,286979.94
3211200420,335105.38
7686204675,200338.25
3141600210,171410.39
3959401284,509019.97
2113700825,262588.38
3876000710,415318.7
522069022,533397.5
3214200070,360998.84
1221039156,291890.9
259600790,444383.75
785000040,468552.47
8138870470,503143.44
2596300035,289517.5
540100057,1667985.0
3073500045,485738.0
5363200266,416443.88
8682261650,517851.6
3224510080,854160.9
3211270160,415663.03
9269200520,149277.0
293810190,488774.7
4197400043,330423.56
3026079031,298842.28
5332200405,1050515.9
2473411210,299233.28
9268200315,574637.0
8123500050,569722.2
3221069091,490493.1
2485000165,649428.9
4058800215,496155.16
1926059039,882644.2
2533300680,940325.6
3343903640,297270.4
5700003705,1201437.5
2023049372,403054.62
4058800830,535256.94
3333002302,409251.53
2944500340,294633.12
1982200790,524782.0
8929000270,508029.66
8122101440,295110.62
7525530470,777476.8
9332800020,659691.1
3878900525,235108.0
5420300210,271125.72
9232900165,356986.72
6414100026,396065.2
3013300660,823719.7
7954300120,575504.06
1081200360,325917.53
2877102345,456927.34
2202500255,448891.53
7984400050,218211.84
9558020380,426181.78
7812801850,219032.9
8944460020,368869.56
2306400040,580011.2
8649400410,304224.5
7889602020,244722.81
2041000025,519601.84
871001484,636073.2
2767602141,509454.12
3630180470,763234.2
2769602140,485491.62
2473250280,330010.1
5422560660,512829.3
3756600240,376976.22
8651600160,789088.6
7202300540,837564.0
8961950250,444165.97
3303000130,431326.4
798000062,274451.22
1695900150,805470.5
1604730150,533854.0
4136930310,353661.8
8835401250,1308386.1
8665900328,386542.9
9262800255,278488.34
1853080570,846920.7
5556300114,794022.56
9517200290,445206.7
4037200295,499762.4
7417100123,384003.62
2620069077,200837.55
7922720040,665985.8
558100090,474341.1
257000037,262489.25
3319500385,413615.1
9297301520,338605.03
3580900090,356148.16
1321039076,182017.06
7227801581,280611.03
9407001620,308145.75
2130400150,322313.75
2312400200,246068.23
4046700210,388081.3
1193000480,909446.44
1492800296,544036.1
3013300017,452445.44
3630240140,616556.2
1049010390,342335.47
9320900420,157297.92
4315700060,400232.78
2591010290,305899.4
323089085,633337.8
6600400270,205031.47
2919701105,484305.47
7202360670,862436.25
8927600100,819298.7
3211700045,605431.2
4027701326,492653.3
1601600195,251574.94
7853280350,728631.8
3629970130,720272.1
7203120020,804936.8
9542900190,366454.4
8035350120,477152.25
1238501184,1054841.8
251200240,474305.34
8945300200,202350.6
2162000160,1140918.1
5466310060,152819.36
1239400064,856410.5
5205000020,325242.5
1720800305,660888.8
7280300375,597744.0
2095800400,452877.56
7852010950,555335.4
1428001160,456917.75
9528104910,700896.1
8644210470,846191.7
7923300310,517953.34
254000100,634409.6
1931300688,485738.0
7007700030,458219.9
422049178,223877.14
422069067,488715.03
2923049393,371008.25
930000305,455915.34
2461900448,507920.2
2610100020,289996.66
2895550050,250136.17
7701700040,286957.78
2460900020,451059.5
9827700105,561328.75
1005000240,309474.56
7200001254,502711.75
866400040,556134.06
305000170,648052.25
2260800110,960807.0
3442000127,720916.06
5253300437,454863.47
7576700150,1015862.2
5469501410,459137.2
5104531120,649060.44
723049434,329392.88
622069006,1388980.2
2517101200,314936.22
8159620160,240533.61
5561300640,416621.84
3317010130,235505.42
4364200250,426948.6
8732300060,697972.5
5603700025,699936.25
3585900190,970306.2
3996900575,273559.1
8731801260,249869.62
3810000860,317988.03
5700003585,2001452.4
6332000050,472971.94
9286100250,420163.84
9471201110,1064574.9
9290800050,560337.7
7300200400,627885.56
526069024,981218.75
1454600156,956819.3
3904980360,521076.16
2626119062,264581.28
8651730290,445517.6
7611200195,743133.94
1919800260,620652.75
6632900354,291710.3
3972900195,311255.22
5151600170,300685.06
7016000440,437106.78
871000435,776463.9
9578060540,505081.84
2332700060,831386.1
766000240,280015.16
4363700200,319027.16
7100000250,373161.44
2781250560,214500.81
2781250100,356831.16
5419800220,262388.12
7147600245,260934.3
2926069083,902838.2
6189200125,750092.5
9542830160,301686.34
5152200020,270802.97
9412900045,466767.6
6600410480,181423.33
6979970080,556814.4
5636010280,277487.84
1732801300,837792.5
5561401530,506797.16
9578500510,369338.06
7304300906,303027.2
1223089077,631754.3
721049207,285152.38
8691330310,817848.25
1523069204,472640.06
3188100105,610158.1
6608500290,416183.03
2891400410,339918.0
7663700551,314608.72
5413200140,253340.2
425069139,626860.7
6713700155,379334.06
2767603505,484860.5
7789000080,263250.1
9211500620,211777.08
3750604417,187739.97
7922800320,547678.06
1471620240,381379.2
2222059052,363276.16
9551200270,1196810.5
2767603160,530214.5
9406710060,382675.84
8929000250,366388.72
5538300120,421766.5
2223069120,454008.4
1652500060,1800100.6
8564500240,416657.22
3629700120,638210.2
3943600070,418991.44
4171200025,295244.06
2425049063,4441675.0
9828701650,375412.38
3581000340,359527.66
8100900015,393585.3
2125059161,1055902.5
304000380,204434.98
8146200070,1507667.8
686530170,560825.75
2917200645,434035.78
9547200530,687352.6
2122059199,354023.56
1150000740,683786.1
5706200060,335292.38
9265410010,222719.95
4083800555,514149.56
6152900332,375851.2
2520900301,228820.67
9828200790,497789.3
1657530180,285661.1
7471900045,259094.12
9828200460,427122.5
1775900140,431022.94
6139800430,454682.2
7214400005,489019.47
5332200026,542672.3
9510970300,840990.5
2540830020,424797.66
3392100140,191403.2
1326069191,355512.22
2125059112,1177553.6
859000022,313194.22
8854100350,642956.94
121059007,215494.22
7977201707,511581.25
3859900060,2793784.0
8815400735,776132.2
705700530,348420.25
6600780130,356622.62
6378500105,398804.75
8143000310,501479.72
2877102330,664124.3
3526039074,623881.6
2115510300,258558.48
3024059014,2041926.2
2141330360,597915.6
546000400,493425.84
2071500011,404605.88
7972000240,216972.58
7016200460,448173.75
6204200180,455056.12
1552100135,1266255.8
88000173,419260.44
2581900235,766293.0
9211500560,216311.86
621069218,435586.22
1321970240,292310.16
798000630,348959.62
421000285,245826.17
2824600180,833476.4
3832051140,309855.8
1237500105,707994.44
8802400906,264923.4
3166900270,403242.25
3682000060,382691.53
5469700020,278762.06
1245001820,619299.94
9547205660,590113.4
7974700122,707053.1
7550801225,615165.4
1099950050,701862.0
1402900460,316790.28
7636800041,1184767.4
2115720270,261869.4
8651441750,195234.36
3904100035,267812.2
8815400020,646822.94
3303860590,483150.78
5427110040,1120685.4
1782000160,360147.75
6204420290,485029.28
3995700245,286921.38
7955040130,461182.2
1442880650,524673.94
8833510230,791930.06
7283900551,431867.66
4396000180,268667.12
7504021310,734491.56
322059264,274370.88
3654800040,279809.34
2767704777,507331.97
3278602190,332780.5
3236500220,494158.6
3410600100,311918.47
629410180,756010.2
3352402250,153180.2
4363700304,356584.2
7237550130,1247384.1
9808590210,1166905.5
8074200175,275277.47
3463400330,414602.4
6306400140,879269.3
8564950250,511567.6
5381000070,225295.25
9826700697,480652.06
8132700190,452058.56
7943000020,162038.89
9547204675,552002.0
4112100101,494815.5
727500030,667801.0
114101426,386264.3
9274202005,782995.7
1193000380,869445.0
3039000020,528431.56
7852170130,641542.7
2624079010,605115.44
4137010540,286143.12
7576200012,903562.6
1138020020,322865.66
3969300030,214953.38
898000200,203836.16
5153100030,312083.0
5104532030,510074.94
4406000050,235793.98
9274203390,554517.2
8682290360,461041.03
6928600330,264344.2
4139680070,834595.5
6844702690,463481.12
2154970020,2207215.0
4385701285,1230339.4
2426059071,663269.2
2867300160,513501.75
9512500720,514123.1
1773101020,314754.56
8687800100,288551.1
3627800050,1628807.0
1604600227,263069.66
3300701170,397792.84
9250900111,468982.97
7015200790,600354.25
1311100490,236749.38
2469000010,982621.5
1982201596,563886.44
1862700290,336255.28
2586800270,245965.23
9528102772,471663.88
5490210200,455290.97
6669080020,412192.38
179003055,218491.1
1860600535,918990.7
1592000130,588892.8
3905040170,543048.7
9320500080,282542.56
9276200850,491729.56
224069114,633676.2
2260000340,580549.6
5096300130,403687.44
3432500215,383615.62
2600000050,723185.7
8856003839,224742.88
2492200435,422859.16
7855900110,1037791.9
6806100250,320494.56
2770603523,514229.97
1370800515,1923001.9
2726049150,481764.94
1226059161,588796.25
1068000375,2609368.2
9528104109,464837.88
5126310060,508778.75
1951820070,553129.7
1545805980,334171.88
9464700340,919702.6
4319200675,925154.1
7518500885,553855.5
7852020620,485059.38
869700370,342566.38
8643000190,258368.69
8902000267,565974.2
7972602435,254248.08
2050100210,959776.7
6705120540,465169.12
2767601390,598286.4
4141000490,1197507.0
9345400350,763507.2
3222079162,340719.97
7789000120,255621.98
6646200770,705572.56
6666800180,916346.9
1725800280,485292.1
6117500460,889563.5
5470100220,230119.27
5457300478,450060.47
7550800195,583452.5
7787050180,576160.9
6204430250,504049.22
7640400250,509900.34
624110920,781486.5
3629920140,390826.06
7173700518,672974.44
3210200395,227435.25
2473480560,384538.3
2623089141,460700.84
1423800080,212665.17
2076400050,313840.38
3832060120,293755.53
7702600930,456275.06
5101404555,402345.66
3723800415,387677.75
3356403400,231051.22
9214400125,519481.44
1797500530,508632.72
9551201660,1107396.6
3878900815,347257.56
1760650280,326294.47
5466410030,238926.61
6388930620,628152.7
2331300395,763582.9
9412700160,279416.0
871001611,625056.7
3142600120,599546.4
3995700220,342391.28
2310000280,294326.2
8039900400,416600.78
7504021510,678977.5
1959700445,1664533.5
1556200155,555718.94
3629960590,370573.66
259000240,460595.4
662440020,401413.2
3123049142,566647.06
321100260,776472.0
6840701095,526961.56
3738900165,406114.72
4427100130,368954.7
9238500100,470711.66
6145601810,357334.8
2570300090,380474.25
4017600010,508088.28
1005000220,374803.16
1257202120,560716.1
9527000490,491850.1
8691400080,710476.06
1726069084,436840.9
248000240,201226.73
6113400046,372593.56
2130702350,376624.06
920069052,257662.25
6071300160,560820.94
1623049041,120755.84
9268200285,350351.16
1843100520,367959.56
2887700826,637522.8
9122000385,529335.94
9475700220,391099.72
2804600005,805413.6
2896400300,386097.47
5015000180,734187.6
3630220180,797467.1
8832900780,539607.3
1568100300,444499.88
8718500610,416659.2
4147200140,1131485.8
1973700030,1033840.56
8862000075,168539.47
9320990110,296389.44
1151100035,410386.12
2011000010,237608.22
1651500060,1075296.9
446000190,768214.44
2344300220,827206.3
523049195,200171.72
9191200015,621149.56
7942601410,682330.9
7137800300,212711.22
7853300280,524353.25
6654700240,327577.47
569000050,600571.9
3584000180,232153.38
2026079055,348476.1
8898700880,292772.72
5075400150,627196.1
8731981360,371632.9
4222500020,221655.6
7996720050,588594.1
4077800094,629250.5
6446200365,610597.56
2824089053,488787.75
1311800220,216027.36
3522049063,632697.3
1721801280,194002.52
6131600240,205978.08
7202310040,621217.7
1123059125,554429.94
646910160,227834.69
5630500005,372210.34
3342100785,304395.44
9547205610,614860.94
1773100123,279435.72
3353400092,298521.84
217500015,372982.84
3649100031,425787.72
7896300150,288390.16
623049185,270198.56
1773100430,315296.25
1781500220,754155.2
3395380200,217687.23
2424059170,2784604.5
4389200765,1592552.8
1543000060,482277.5
6154900005,632053.25
2902200240,500241.16
1442880640,532509.06
8562770490,546817.94
2768300655,593304.44
3432501315,314411.66
5035300570,794330.06
3626039028,475272.06
3876540780,244339.89
327000100,1028944.1
7551300065,511474.9
1312920060,247710.28
2215901230,257858.9
6306800010,446445.22
2767700022,501068.12
5589900610,550996.4
4320200020,744422.75
5249804655,688145.6
9238500480,509767.6
3885806565,1084507.0
7905200205,469126.12
5727500102,320394.94
3585220070,403903.47
2078500210,565298.25
1839920050,403953.53
534000080,342194.12
856000255,634199.7
4141010110,1548185.8
9558040820,604655.7
7768700315,1144833.2
2796100640,282882.03
1922059010,195838.55
3448000542,263352.03
3883100220,298667.06
7237301210,276635.44
3893100456,946226.8
9578501110,358926.4
6145601995,406975.44
4024100120,309203.75
8899000050,353046.8
3396820010,578811.56
6749700117,341070.75
1954400060,512512.5
3303970100,740970.56
2540850070,458129.0
3797000745,507981.7
7883603700,248099.9
3438501452,372780.88
3530210260,698089.0
3598600049,193336.12
731500170,361737.38
7129304375,173138.6
263000006,410450.3
7212660560,308975.6
1112700010,410104.44
3420069060,760938.25
2473000470,393081.53
8691390980,718722.06
6184700100,421619.3
4476400275,379761.56
2968801240,286076.84
1529300160,405429.0
7640400070,641513.3
7016100380,443659.66
2172000890,435126.2
4035900015,717063.2
9528104660,1040764.25
507100005,339952.03
2783100160,376635.94
3629921140,841933.44
1099750610,237873.05
1330300451,1196954.4
2757000030,891861.25
